Office,Precinct,Early Ballots Cast,Election Ballots Cast,Total Ballots Cast,Registered Voters,Percent Turnout,FOR,AGAINST,Totals
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0548,720,476,1196,2129,56.18%,718,150,868
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0549,944,586,1530,2530,60.47%,803,196,999
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0550,1134,629,1763,2847,61.92%,1042,251,1293
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0551,3088,1527,4615,6135,75.22%,2846,611,3457
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0552,1621,844,2465,3241,76.06%,1632,343,1975
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0553,1465,951,2416,4355,55.48%,1462,309,1771
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0554,562,340,902,1731,52.11%,519,116,635
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0555,597,447,1044,2119,49.27%,641,140,781
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0556,584,421,1005,2249,44.69%,581,140,721
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0557,822,556,1378,2726,50.55%,786,189,975
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0558,1588,824,2412,4084,59.06%,1527,338,1865
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0559,1787,899,2686,4633,57.98%,1821,318,2139
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0560,172,289,461,1176,39.20%,246,72,318
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0562,201,146,347,645,53.80%,182,55,237
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0563,1699,415,2114,2969,71.20%,1342,395,1737
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0564,1150,713,1863,3096,60.17%,1335,267,1602
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0565,315,194,509,1373,37.07%,264,73,337
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0566,1122,478,1600,2950,54.24%,1031,232,1263
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0567,672,394,1066,2198,48.50%,569,125,694
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0568,1628,837,2465,3487,70.69%,1602,410,2012
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0569,1294,865,2159,3249,66.45%,1463,371,1834
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0570,525,409,934,1473,63.41%,618,169,787
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0571,333,312,645,1758,36.69%,397,92,489
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0572,1283,574,1857,2998,61.94%,1231,270,1501
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0573,577,368,945,1618,58.41%,502,141,643
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0574,98,79,177,391,45.27%,94,22,116
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0575,27,9,36,79,45.57%,17,5,22
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0576,1050,552,1602,2671,59.98%,849,289,1138
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0577,231,113,344,573,60.03%,224,66,290
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0578,745,553,1298,1689,76.85%,815,353,1168
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0579,487,351,838,1806,46.40%,502,149,651
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0580,429,146,575,1027,55.99%,281,104,385
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0581,510,162,672,1041,64.55%,332,114,446
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0582,614,256,870,1613,53.94%,384,129,513
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0583,544,127,671,1248,53.77%,300,97,397
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0584,379,1,30,509,883,57.64%,224,78,302
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0585,934,304,1238,2403,51.52%,609,192,801
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0586,1306,1189,2495,4230,58.98%,1439,370,1809
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0587,933,465,1398,2174,64.31%,818,191,1009
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0588,1536,871,2407,3468,69.41%,1420,342,1762
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0589,1033,738,1771,3130,56.58%,1171,276,1447
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0590,1158,463,1621,2136,75.89%,1052,340,1392
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0591,420,449,869,2114,41.11%,492,97,589
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0592,370,288,658,1258,52.31%,311,75,386
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0593,1148,999,2147,4059,52.89%,1240,309,1549
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0594,1031,535,1566,2361,66.33%,1015,234,1249
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0595,497,380,877,1647,53.25%,537,114,651
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0596,945,690,1635,2848,57.41%,953,235,1188
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0597,1067,719,1786,3267,54.67%,1040,220,1260
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0598,335,103,438,724,60.50%,236,79,315
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0599,1895,866,2761,4135,66.77%,1695,375,2070
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0600,1383,869,2252,3820,58.95%,1372,292,1664
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0601,2028,858,2886,3990,72.33%,1789,426,2215
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0602,562,296,858,1237,69.36%,519,143,662
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0603,1437,1163,2600,3917,66.38%,1686,422,2108
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0604,29,9,38,64,59.38%,18,16,34
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0605,0,3,3,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0606,420,122,542,1053,51.47%,295,85,380
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0607,194,118,312,731,42.68%,180,36,216
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0608,245,290,535,1256,42.60%,358,82,440
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0609,1364,844,2208,3261,67.71%,1348,354,1702
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0610,403,398,801,1825,43.89%,486,132,618
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0611,1120,301,1421,2450,58.00%,586,196,782
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0612,1700,579,2279,3272,69.65%,1506,421,1927
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0613,495,309,804,1450,55.45%,450,96,546
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0614,1631,812,2443,3932,62.13%,1414,276,1690
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0615,931,404,1335,1926,69.31%,791,195,986
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0616,1352,970,2322,3378,68.74%,1469,376,1845
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0617,1318,849,2167,3546,61.11%,1325,297,1622
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0618,1920,1021,2941,5344,55.03%,1926,428,2354
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0619,2133,857,2990,4266,70.09%,2034,459,2493
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0620,2382,856,3238,5271,61.43%,2087,509,2596
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0621,397,203,600,1173,51.15%,383,104,487
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0622,1722,829,2551,4305,59.26%,1529,378,1907
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0623,1708,626,2334,3481,67.05%,1332,303,1635
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0624,9,0,9,16,56.25%,7,1,8
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0625,862,454,1316,1796,73.27%,898,240,1138
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0626,1148,655,1803,2838,63.53%,1210,294,1504
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0627,795,647,1442,2964,48.65%,859,201,1060
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0628,292,456,748,1600,46.75%,454,153,607
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0629,175,127,302,629,48.01%,178,38,216
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0630,228,69,297,404,73.51%,185,56,241
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0631,1489,392,1881,2733,68.83%,1160,284,1444
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0632,12,9,21,231,9.09%,11,4,15
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0633,1782,678,2460,3257,75.53%,1477,376,1853
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0634,1020,734,1754,2922,60.03%,1054,256,1310
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0635,1326,706,2032,3280,61.95%,1221,422,1643
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0636,6,0,6,9,66.67%,3,3,6
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0637,739,509,1248,2471,50.51%,749,242,991
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0638,740,684,1424,2078,68.53%,840,173,1013
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0639,828,711,1539,2501,61.54%,995,229,1224
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0640,1382,723,2105,3548,59.33%,1209,313,1522
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0641,1265,878,2143,3375,63.50%,1239,333,1572
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0642,871,447,1318,1779,74.09%,824,193,1017
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0643,2157,994,3151,5310,59.34%,1966,385,2351
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0644,2123,1204,3327,5261,63.24%,2131,516,2647
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0645,1639,895,2534,4035,62.80%,1720,365,2085
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0646,708,456,1164,2163,53.81%,690,132,822
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0647,1770,1020,2790,5593,49.88%,1476,274,1750
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0648,1590,668,2258,3197,70.63%,1377,316,1693
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0649,1389,854,2243,4426,50.68%,1292,310,1602
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0650,1328,939,2267,3151,71.95%,1555,303,1858
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0651,2085,1070,3155,4931,63.98%,2035,429,2464
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0652,1049,653,1702,2633,64.64%,1038,239,1277
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0653,0,8,8,0,0.00%,6,1,7
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0654,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0655,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0656,1139,391,1530,2371,64.53%,653,238,891
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0657,490,268,758,1200,63.17%,488,109,597
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0658,985,708,1693,2824,59.95%,1042,257,1299
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0659,126,35,161,220,73.18%,94,24,118
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0660,2460,932,3392,5048,67.19%,1885,410,2295
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0661,1614,1012,2626,4179,62.84%,1627,358,1985
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0663,1302,913,2215,3232,68.53%,1385,579,1964
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0664,681,607,1288,2801,45.98%,781,169,950
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0666,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0667,989,547,1536,2181,70.43%,1045,206,1251
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0668,927,655,1582,2458,64.36%,921,245,1166
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0669,1606,823,2429,3243,74.90%,1624,332,1956
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0670,1566,518,2084,2952,70.60%,1378,441,1819
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0671,1090,773,1863,2942,63.32%,1140,276,1416
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0672,2301,1078,3379,4710,71.74%,2002,419,2421
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0674,2092,813,2905,4055,71.64%,1843,436,2279
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0675,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0676,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0677,220,239,459,954,48.11%,296,86,382
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0678,297,164,461,756,60.98%,322,81,403
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0680,56,22,78,181,43.09%,50,15,65
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0681,1,0,1,5,20.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0683,48,50,98,261,37.55%,70,17,87
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0684,72,24,96,187,51.34%,59,20,79
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0685,167,29,196,326,60.12%,117,33,150
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0686,46,34,80,196,40.82%,56,12,68
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0687,1084,641,1725,2497,69.08%,1114,229,1343
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0688,1815,673,2488,3266,76.18%,1657,309,1966
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0689,505,651,1156,2276,50.79%,690,151,841
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0690,1965,1116,3081,4184,73.64%,1853,405,2258
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0691,10,2,12,34,35.29%,8,2,10
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0693,303,116,419,651,64.36%,276,60,336
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0694,420,137,557,817,68.18%,367,102,469
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0697,1516,941,2457,4307,57.05%,1409,341,1750
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0698,1137,659,1796,2948,60.92%,1006,240,1246
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0699,1031,566,1597,2288,69.80%,1020,287,1307
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0701,142,115,257,554,46.39%,149,23,172
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0702,150,123,273,549,49.73%,151,49,200
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0703,457,401,858,1138,75.40%,595,126,721
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0705,358,238,596,1520,39.21%,301,67,368
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0706,222,135,357,529,67.49%,247,53,300
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0707,284,136,420,707,59.41%,268,86,354
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0709,2996,1297,4293,6239,68.81%,2749,575,3324
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0710,877,602,1479,2023,73.11%,976,333,1309
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0711,1492,701,2193,3351,65.44%,1436,415,1851
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0712,1200,858,2058,3348,61.47%,1298,241,1539
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0713,665,436,1101,1827,60.26%,649,153,802
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0714,77,3,80,304,26.32%,39,28,67
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0715,405,326,731,1380,52.97%,428,127,555
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0717,826,362,1188,1927,61.65%,625,145,770
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0718,1842,1019,2861,4050,70.64%,1811,529,2340
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0719,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0720,1575,1044,2619,3903,67.10%,1720,428,2148
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0721,1334,637,1971,2842,69.35%,1294,349,1643
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0722,1892,642,2534,4357,58.16%,1504,400,1904
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0723,747,329,1076,1760,61.14%,591,162,753
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0724,325,170,495,716,69.13%,318,92,410
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0725,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0726,963,270,1233,1693,72.83%,697,217,914
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0727,931,466,1397,2488,56.15%,924,198,1122
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0728,343,208,551,881,62.54%,364,97,461
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0729,208,93,301,446,67.49%,188,58,246
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0730,800,437,1237,1630,75.89%,828,205,1033
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0731,121,36,157,373,42.09%,101,23,124
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0732,701,543,1244,1895,65.65%,794,215,1009
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0734,3209,1114,4323,5952,72.63%,2635,598,3233
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0735,9,0,9,23,39.1,3%,5,1,6
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0736,6,1,7,21,33.33%,5,0,5
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0737,25,5,30,53,56.60%,10,7,17
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0738,470,219,689,1294,53.25%,376,97,473
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0740,0,1,1,0,0.00%,1,0,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0741,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0742,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0744,848,509,1357,2024,67.05%,870,272,1142
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0745,1066,542,1608,2396,67.11%,1019,304,1323
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0746,230,151,381,707,53.89%,230,51,281
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0747,1200,873,2073,3490,59.40%,1227,320,1547
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0748,286,201,487,862,56.50%,304,73,377
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0749,99,57,156,359,43.45%,78,29,107
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0751,1664,1254,2918,4451,65.56%,1876,482,2358
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0753,106,61,167,260,64.23%,101,26,127
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0754,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0755,1048,898,1944,3589,54.47%,1189,333,1522
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0758,582,300,882,1539,57.31%,520,139,859
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0757,1418,890,2108,3498,80.21%,1188,238,1424
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0758,1995,783,2779,3781,73.50%,1827,498,2323
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0759,1109,590,1899,2825,84.72%,1051,250,1301
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0780,2348,847,2993,4154,72.05%,1988,589,2557
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0781,917,219,1138,1484,77.80%,780,233,993
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0782,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0783,255,308,583,1184,47.55%,344,78,420
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0784,0,1,1,0,0.00%,0,1,1
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0785,1390,815,2205,3987,55.58%,1432,308,1740
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0788,71,92,183,383,42.58%,104,24,128
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0787,20,15,35,90,38.89%,18,8,28
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0788,2854,1159,4013,5384,74.81%,2430,591,3021
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0789,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0771,701,537,1238,2378,52.08%,785,185,970
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0772,2927,1002,3929,5817,89.95%,2883,554,3237
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0773,892,550,1442,2848,54.48%,834,144,978
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0774,118,74,190,301,83.12%,122,30,152
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0775,33,1,34,83,40.98%,22,1,23
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0778,1113,741,1854,2855,84.94%,1149,280,1409
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0778,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0779,295,221,518,1148,45.03%,293,97,390
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0780,138,114,250,579,43.18%,131,54,185
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0781,1152,855,1807,3718,48.83%,1013,277,1290
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0782,1,0,1,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0783,103,43,148,285,55.09%,92,18,110
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0784,428,158,584,1071,54.53%,251,78,329
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0787,154,78,230,487,47.23%,137,39,178
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0788,158,58,214,481,44.49%,121,48,187
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0789,3,1,4,4,100.00%,2,2,4
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0790,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0791,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0792,549,409,958,1834,52.24%,580,110,870
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0793,318,153,471,976,48.26%,270,87,357
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0794,575,484,1059,2602,40.70%,644,115,759
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0795,265,255,520,1207,43.08%,320,87,407
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0797,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0798,176,263,439,496,88.51%,278,96,374
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0799,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0800,1188,795,1983,2817,70.39%,1311,270,1581
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0801,68,55,123,253,48.62%,70,20,90
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0802,98,58,156,299,52.17%,90,43,133
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0803,1305,630,1935,2718,71.19%,1225,281,1506
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0804,1806,960,2766,4348,63.62%,1817,432,2249
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0805,1509,529,2038,2812,72.48%,1269,342,1611
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0806,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0807,652,402,1054,2001,52.67%,718,115,833
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0808,41,26,67,84,79.76%,39,23,62
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0809,21,6,27,86,31.40%,13,2,15
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0810,30,48,78,215,36.28%,46,6,52
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0811,39,106,145,271,53.51%,99,23,122
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0812,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0813,1967,1258,3225,5423,59.47%,2129,490,2619
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0814,1772,955,2727,4503,60.56%,1664,315,1979
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0815,0,0,0,0,0.00%,0,0,0
"Metropolitan Transit Authority, Referendum on Street Improvement Mobility Program",0816,20,13,33,76,43.42%,18,4,22
